compound_index,true_pkd,rf_rank,rf_pred,dl_rank,dl_pred,delta_rank
2732,8.443698,929,7.0939803,1975,6.5291557,-1046
2733,9.6575775,1323,6.8203845,1469,6.934451,-146
2734,8.387217,378,7.847839,1340,7.0283327,-962
2735,6.889074,647,7.4635363,1555,6.862217,-908
2736,7.059982,584,7.56038,1214,7.139081,-630
2737,7.454693,368,7.8844543,1358,7.0119786,-990
2738,3.958607,4391,4.6007724,4277,4.6473513,114
2739,4.180455,4410,4.5155454,4000,5.243683,410
2740,4.2291474,4447,4.4545836,3763,5.5519876,684
2741,3.9393017,4369,4.656714,4052,5.147898,317
2742,4.309803,4375,4.6509066,3859,5.4390306,516
2743,4.301029,4405,4.535153,4282,4.6112657,123
2744,4.1366763,4439,4.4651775,4204,4.823667,235
2745,3.9281175,4386,4.6077404,4270,4.6751595,116
2746,7.186419,2303,6.3898454,3085,5.9224486,-782
2747,5.10001,1926,6.5202084,350,8.287858,1576
2748,4.0999985,1799,6.579462,601,7.960088,1198
2749,4.8999968,1925,6.5202084,351,8.287858,1574
2750,4.1999993,1384,6.7779408,666,7.863764,718
2751,4.0999994,1800,6.579462,600,7.960088,1200
2752,6.5898304,607,7.522222,577,8.0208,30
2753,9.30103,752,7.3115187,2168,6.4294024,-1416
2754,7.636388,1188,6.896569,917,7.5044684,271
2755,6.8693447,1211,6.8891797,839,7.6184387,372
2756,6.8687024,1210,6.8891797,838,7.6184387,372
2757,7.9956784,363,7.899194,1019,7.341879,-656
2758,7.1129456,757,7.2980285,1485,6.9247203,-728
2759,9.752027,362,7.899194,1088,7.2806807,-726
2760,6.6018863,2145,6.438412,2538,6.235088,-393
2761,6.6018863,2125,6.44827,2526,6.242527,-401
2762,6.698753,1449,6.744781,1611,6.8058968,-162
2763,8.920818,272,8.167421,1467,6.938176,-1195
2764,8.721247,326,7.9999743,1242,7.1174073,-916
2765,8.065501,498,7.6517053,1579,6.8301554,-1081
2766,8.130768,447,7.712131,1991,6.519803,-1544
2767,8.0,889,7.1339617,1474,6.9317284,-585
2768,8.148742,404,7.794097,1656,6.760964,-1252
2769,4.301029,3885,5.6047006,4108,5.061097,-223
2770,8.920818,301,8.057468,1395,6.9872446,-1094
2771,7.2991233,435,7.7480984,60,8.732916,375
2772,6.68382,2505,6.3149023,2504,6.2482576,1
2773,6.2789316,2504,6.3149023,2503,6.2482576,1
2774,8.022276,669,7.4118123,2126,6.4481916,-1457
2775,6.469672,2918,6.166292,3052,5.935843,-134
2776,9.09691,74,8.77629,276,8.392181,-202
2777,8.040958,502,7.6481133,890,7.546635,-388
2778,6.0500736,3567,5.9108696,3716,5.580283,-149
2779,5.1999636,3087,6.1043625,4027,5.1977243,-940
2780,9.237322,22,9.124299,18,8.945954,4
2781,7.7972393,591,7.5486703,1009,7.3529015,-418
2782,6.408824,3358,6.013845,3502,5.7101564,-144
2783,5.2365646,4364,4.6677837,4088,5.0889473,276
2784,6.58486,4278,4.8404083,4279,4.626668,-1
2785,4.301029,1495,6.7322206,224,8.460837,1271
2786,4.3448606,1660,6.6305437,951,7.444916,709
2787,7.448794,472,7.672716,1762,6.673262,-1290
2788,4.522877,3177,6.0718484,2006,6.5117826,1171
2789,5.6989484,2835,6.192991,1499,6.9152393,1336
2790,5.2218413,3768,5.7565618,2016,6.504508,1752
2791,5.154896,2836,6.192991,1526,6.8891525,1310
2792,5.853841,3078,6.1058493,1444,6.9506345,1634
2793,5.67776,2908,6.168446,1451,6.946436,1457
2794,5.3767405,2907,6.168446,1445,6.949507,1462
2795,4.522877,3176,6.0718484,1983,6.524909,1193
2796,9.070581,376,7.852712,1393,6.988099,-1017
2797,8.467246,645,7.463679,492,8.120098,153
2798,7.9956784,727,7.3268404,489,8.123518,238
2799,8.094744,703,7.3794265,481,8.132637,222
2800,8.486782,646,7.463679,491,8.120098,155
2801,7.498667,686,7.4023576,439,8.165415,247
2802,7.6978855,610,7.5197678,862,7.5774555,-252
2803,8.193142,639,7.474533,391,8.219182,248
2804,5.0222716,1572,6.6813235,424,8.179222,1148
2805,6.4155555,3611,5.890927,694,7.8193054,2917
2806,6.8236194,3402,5.9924197,812,7.6620193,2590
2807,7.551294,3350,6.0158753,462,8.140875,2888
2808,4.7097406,4246,4.9222736,4532,3.7446325,-286
2809,7.954677,3719,5.803013,4283,4.6047688,-564
2810,6.4558077,4046,5.330251,3590,5.652549,456
2811,5.0999947,3956,5.5106363,3353,5.793906,603
2812,5.699979,760,7.2901936,2854,6.0386295,-2094
2813,8.094744,1387,6.7747993,3430,5.7541256,-2043
2814,9.148742,21,9.135555,24,8.91137,-3
2815,9.036212,503,7.647169,304,8.362227,199
2816,7.6757174,364,7.8967714,611,7.937706,-247
2817,5.6989484,4093,5.2208204,3690,5.5941696,403
2818,6.0999446,3033,6.127535,1666,6.750101,1367
2819,5.499986,3237,6.05475,1705,6.7219925,1532
2820,6.299911,2517,6.3107243,1585,6.8234134,932
2821,6.299911,2344,6.374878,1581,6.828512,763
2822,6.7517815,344,7.9444513,648,7.8987436,-304
2823,6.6018863,2214,6.418579,2666,6.164484,-452
2824,7.2343316,1245,6.8653474,911,7.513359,334
2825,6.698753,2002,6.496918,1233,7.1249113,769
2826,8.060481,4120,5.1652465,1813,6.618543,2307
2827,9.254145,14,9.249113,13,9.0865,1
2828,7.767004,1616,6.658235,1493,6.919549,123
2829,7.251037,1696,6.6211543,1190,7.157056,506
2830,8.148742,1121,6.9392633,1342,7.025224,-221
2831,6.902743,958,7.059517,1365,7.0077333,-407
2832,9.746178,128,8.607417,594,7.983439,-466
2833,3.1870866,4319,4.761964,3860,5.4387035,459
2834,7.498667,896,7.112595,1109,7.243967,-213
2835,4.481485,4349,4.693362,4180,4.8881397,169
2836,7.7931743,3958,5.5054045,930,7.4805493,3028
2837,7.954677,913,7.1026387,415,8.193798,498
2838,3.3372421,3932,5.541842,4371,4.2970304,-439
2839,8.21467,199,8.375965,560,8.060119,-361
2840,3.2218487,4573,3.989964,4575,3.5295036,-2
2841,6.3674417,3785,5.741028,2501,6.2501736,1284
2842,7.442493,1819,6.572444,2052,6.4846797,-233
2843,4.1745734,4143,5.1352963,4437,4.0690436,-294
2844,4.886053,4056,5.2985473,3925,5.355043,131
2845,2.8538718,4014,5.3935895,4495,3.8716576,-481
2846,3.1487415,4015,5.3935895,4496,3.8716576,-481
2847,3.30103,4653,3.4932005,4401,4.1960645,252
2848,9.638272,504,7.645011,118,8.61486,386
2849,7.396856,2708,6.23849,348,8.291422,2360
2850,6.3097153,2438,6.3448815,340,8.30961,2098
2851,3.1870866,4273,4.854448,1357,7.0131574,2916
2852,9.60206,234,8.264558,150,8.570866,84
2853,4.522877,1098,6.952607,14,9.049474,1084
2854,2.8239088,4690,2.853312,4645,3.087971,45
2855,2.60206,4702,2.7527559,4625,3.2326431,77
2856,9.142668,319,8.028399,1392,6.9895086,-1073
2857,9.29243,205,8.3349285,1381,6.9948883,-1176
2858,6.9909744,2617,6.271797,1729,6.704851,888
2859,3.2218487,4342,4.707869,4378,4.270149,-36
2860,5.633372,3817,5.694019,2806,6.068859,1011
2861,5.8341327,1504,6.726358,2622,6.1841154,-1118
2862,4.3279014,3804,5.7183523,1774,6.6600904,2030
2863,5.853841,670,7.4116273,2129,6.4475245,-1459
2864,9.645891,11,9.314203,17,9.000132,-6
2865,7.0649967,2143,6.4411874,2125,6.448872,18
2866,2.5228786,4693,2.8483272,4587,3.4564137,106
2867,6.9465375,2736,6.2290897,2962,5.9799366,-226
2868,7.454693,2352,6.3710895,2246,6.381436,106
2869,3.19,4361,4.671752,3934,5.339737,427
2870,7.0127807,1035,7.0062065,1950,6.5483036,-915
2871,6.958213,1013,7.021669,1591,6.818315,-578
2872,7.059982,1391,6.772689,2092,6.4700737,-701
2873,7.767004,1403,6.768415,1777,6.6546917,-374
2874,7.6757174,1341,6.810314,1481,6.930381,-140
2875,8.148742,946,7.0705824,1429,6.9616203,-483
2876,7.493495,947,7.0705824,1324,7.042924,-377
2877,7.375718,1315,6.8272595,1701,6.7231674,-386
2878,6.619608,1061,6.9739466,1743,6.6970253,-682
2879,5.4388866,2201,6.4234495,3962,5.2929564,-1761
2880,5.4700437,3913,5.5721335,3413,5.76565,500
2881,8.148742,382,7.8386574,413,8.194769,-31
2882,6.698753,1375,6.7843413,1652,6.762434,-277
2883,4.9099855,3887,5.6015887,3930,5.341278,-43
2884,4.5199914,4095,5.2165728,4290,4.574188,-195
2885,4.779889,4153,5.110256,4139,5.000986,14
2886,7.03105,751,7.311845,914,7.508626,-163
2887,7.12436,1083,6.961975,1110,7.2432537,-27
2888,7.2749057,916,7.101397,1806,6.627713,-890
2889,5.7447033,2029,6.486154,1885,6.5792346,144
2890,5.537587,1842,6.5638986,1909,6.559531,-67
2891,6.3009434,1841,6.5638986,1913,6.559531,-72
2892,9.481486,112,8.656834,628,7.9264793,-516
2893,6.3766475,1846,6.5638986,1907,6.559531,-61
2894,6.102318,1848,6.5638986,1914,6.559531,-66
2895,5.886023,1847,6.5638986,1908,6.559531,-61
2896,9.148742,107,8.656834,630,7.9264793,-523
2897,8.920818,106,8.656834,621,7.9264793,-515
2898,6.4683933,1801,6.5791893,2582,6.208464,-781
2899,6.236497,1851,6.5638986,1915,6.559531,-64
2900,9.522879,105,8.656834,622,7.9264793,-517
2901,9.537602,103,8.656834,623,7.9264793,-520
2902,6.124881,1840,6.5638986,1920,6.559531,-80
2903,5.508624,3116,6.092247,2743,6.1100445,373
2904,6.420102,1853,6.5638986,1919,6.559531,-66
2905,6.0808697,1852,6.5638986,1918,6.559531,-66
2906,5.638253,3637,5.8781786,2932,5.9972277,705
2907,9.619789,110,8.656834,624,7.9264793,-514
2908,9.455932,104,8.656834,625,7.9264793,-521
2909,5.2218413,3669,5.842179,3138,5.8929768,531
2910,9.6575775,108,8.656834,626,7.9264793,-518
2911,9.677781,109,8.656834,627,7.9264793,-518
2912,6.060431,1849,6.5638986,1917,6.559531,-68
2913,6.244049,1850,6.5638986,1916,6.559531,-66
2914,5.58501,3670,5.842179,3140,5.8929768,530
2915,5.207601,2028,6.486154,1886,6.5792346,142
2916,5.58501,1843,6.5638986,1912,6.559531,-69
2917,5.9207826,1844,6.5638986,1911,6.559531,-67
2918,6.6380835,1845,6.5638986,1910,6.559531,-65
2919,9.69897,111,8.656834,629,7.9264793,-518
2920,6.619608,2160,6.4327273,2841,6.0488205,-681
2921,5.275716,2140,6.4423532,3230,5.856966,-1090
2922,6.65738,1404,6.767343,2628,6.1829677,-1224
2923,5.537587,3560,5.9133644,2873,6.030198,687
2924,5.4317865,2439,6.3444176,1748,6.6909003,691
2925,5.7958527,2975,6.1474156,2871,6.0314913,104
2926,5.6575575,3671,5.842179,3139,5.8929768,532
2927,6.32781,3473,5.9605412,2968,5.9761777,505
2928,5.31875,2473,6.3302774,3073,5.9261713,-600
2929,8.19382,834,7.2114496,896,7.539362,-62
2930,5.7447033,2723,6.233764,2938,5.9922123,-215
2931,6.0131836,2783,6.2114043,2724,6.1165676,59
2932,5.67776,2937,6.159619,3060,5.9326687,-123
2933,6.443577,2964,6.1499066,2835,6.052325,129
2934,5.886023,1322,6.8225284,3130,5.897294,-1808
2935,5.6989484,3803,5.719584,3376,5.7832165,427
2936,5.508624,3256,6.0491195,3055,5.9343176,201
2937,5.7447033,3847,5.661245,2799,6.0739746,1048
2938,5.56862,2070,6.4686265,2585,6.2066336,-515
2939,5.853841,2030,6.486154,1884,6.5792346,146
2940,5.508624,2515,6.31151,3752,5.5623827,-1237
2941,5.5528264,3672,5.841753,3050,5.937625,622
2942,5.886023,2996,6.140406,2888,6.019517,108
2943,5.346778,1648,6.6370206,1746,6.6919117,-98
2944,5.853841,3336,6.022387,3121,5.9034085,215
2945,5.6575575,3563,5.912113,2442,6.2873816,1121
2946,7.1018233,1389,6.774133,1957,6.5471582,-568
2947,6.244049,1733,6.599501,2820,6.0623155,-1087
2948,5.5528264,3440,5.97486,2683,6.1515484,757
2949,5.3665214,1937,6.515462,2193,6.4135256,-256
2950,5.886023,3117,6.092203,3119,5.9046354,-2
2951,5.481473,4195,5.040178,3429,5.7567253,766
2952,4.4559307,4063,5.2845006,3952,5.30742,111
2953,8.677781,1046,6.9949303,4033,5.1855803,-2987
2954,7.1420646,912,7.102796,801,7.671425,111
2955,5.3665214,4507,4.258642,3871,5.4261465,636
2956,7.388914,148,8.522132,269,8.40368,-121
2957,8.148742,633,7.48128,1265,7.099236,-632
2958,5.5154014,1327,6.817809,1237,7.120432,90
2959,4.4259677,3880,5.616316,4083,5.0974145,-203
2960,4.4559307,4419,4.4900684,4376,4.273177,43
2961,9.522879,2191,6.426931,1533,6.8796716,658
2962,7.090979,937,7.084169,2141,6.4434814,-1204
2963,5.4412794,2861,6.1840854,1287,7.074108,1574
2964,7.850781,1379,6.781397,1313,7.051885,66
2965,7.1797986,761,7.2879596,1087,7.2813616,-326
2966,7.3001623,720,7.346059,1046,7.3134003,-326
2967,7.5214334,862,7.173259,1239,7.1185393,-377
2968,6.0074024,3786,5.7403045,3253,5.846625,533
2969,4.9913955,2423,6.3477845,1963,6.5377197,460
2970,7.090979,2422,6.3477845,1964,6.5377197,458
2971,7.5833597,2284,6.3948083,1466,6.9392595,818
2972,7.7189665,509,7.6301026,1572,6.8351083,-1063
2973,7.326979,656,7.44364,1593,6.8166385,-937
2974,6.698753,626,7.4842467,1559,6.8549767,-933
2975,5.4317865,4402,4.5480375,4425,4.098466,-23
2976,6.346691,3827,5.679554,3854,5.4428625,-27
2977,9.09691,253,8.2109785,448,8.156389,-195
2978,9.30103,434,7.7506065,2119,6.4556446,-1685
2979,7.6978855,389,7.820977,63,8.726722,326
2980,9.806875,1266,6.8535566,1159,7.1946235,107
2981,4.6903677,4179,5.0694265,4443,4.053205,-264
2982,5.127838,4178,5.0694265,4444,4.053205,-266
2983,3.6989698,4621,3.7329552,4647,3.083893,-26
2984,4.292429,4565,4.012903,4565,3.5760067,0
2985,5.346778,4459,4.379051,4356,4.3613796,103
2986,5.1611447,4413,4.5074472,4465,3.9637747,-52
2987,6.3009434,3946,5.5202594,3554,5.681177,392
2988,5.397929,4214,4.9933996,3892,5.394009,322
2989,4.886053,3947,5.5202594,3553,5.681177,394
2990,4.5686345,4194,5.0406365,3943,5.332653,251
2991,4.9586034,729,7.3243294,1263,7.100642,-534
2992,8.486782,147,8.524425,116,8.617476,31
2993,6.643783,897,7.112442,4109,5.0601497,-3212
2994,5.8800516,3497,5.9474945,2665,6.165387,832
2995,7.2284126,1634,6.642952,2475,6.266977,-841
2996,5.638253,3822,5.6857295,4544,3.7067864,-722
2997,5.3647075,3682,5.835031,1929,6.556966,1753
2998,6.7420816,1689,6.624431,1881,6.580328,-192
2999,5.853841,2995,6.1406817,1862,6.588727,1133
3000,6.5526867,1062,6.973856,1514,6.898592,-452
3001,6.214599,1446,6.7451367,1690,6.7364383,-244
3002,5.8238797,1447,6.7451367,1731,6.7021465,-284
3003,7.78728,730,7.324168,771,7.7158194,-41
3004,5.5999823,2056,6.47532,888,7.5473833,1168
3005,6.4558077,3747,5.7799425,4336,4.4352336,-589
3006,6.259558,1635,6.642695,3015,5.9555683,-1380
3007,4.7958775,4221,4.9720154,4163,4.943246,58
3008,5.6020427,3724,5.7980804,3436,5.749994,288
3009,5.279998,4051,5.3145833,4103,5.0694485,-52
3010,6.159831,394,7.8151054,1042,7.3193636,-648
3011,6.462055,1804,6.577971,2094,6.469089,-290
3012,6.5001755,1505,6.725566,1484,6.9256477,21
3013,6.259558,1805,6.577971,1478,6.931408,327
3014,6.124881,2316,6.383956,2537,6.2358613,-221
3015,6.5984273,2838,6.1921086,4245,4.7458377,-1407
3016,7.149415,1529,6.709723,565,8.052149,964
3017,7.4687767,395,7.8136964,482,8.132552,-87
3018,9.58838,2,9.569102,15,9.033544,-13
3019,7.199283,547,7.5893407,43,8.785119,504
3020,9.880744,5,9.544677,11,9.118067,-6
3021,9.787546,1,9.599734,12,9.096262,-11
3022,9.746178,3,9.564979,16,9.001577,-13
3023,4.6020584,3938,5.5348625,1828,6.605443,2110
3024,3.0,4516,4.2214875,4247,4.7227592,269
3025,3.5228786,4460,4.375586,4275,4.6557074,185
3026,7.536107,1958,6.506348,2219,6.4000177,-261
3027,6.4947143,3384,6.002269,2776,6.093582,608
3028,6.5684752,792,7.253778,1578,6.8307495,-786
3029,6.167427,791,7.254331,1826,6.6062784,-1035
3030,7.536107,2092,6.4598756,2218,6.4012613,-126
3031,8.040958,960,7.0545516,2051,6.485121,-1091
3032,8.508638,1325,6.8180346,2208,6.406896,-883
3033,8.21467,1434,6.7554216,2228,6.3907056,-794
3034,6.8236194,2336,6.3780165,2505,6.2476773,-169
3035,6.4813547,2391,6.3595953,3032,5.9469543,-641
3036,6.1078496,4008,5.408704,3534,5.691119,474
3037,4.9318104,4041,5.342022,2432,6.294083,1609
3038,5.3372326,4036,5.362184,3796,5.510994,240
3039,6.0087295,3983,5.4587264,4050,5.148543,-67
3040,5.3372326,4053,5.303831,3811,5.4917316,242
3041,5.397929,4035,5.362675,4037,5.178894,-2
3042,5.7144203,3986,5.451604,3850,5.4479265,136
3043,5.346778,3987,5.451604,3851,5.4479265,136
3044,6.4813547,4037,5.362184,3795,5.510994,242
3045,7.1360826,3439,5.9748745,3136,5.893939,303
3046,7.1360826,3373,6.0063953,4020,5.206116,-647
3047,7.8894105,2118,6.4500527,1007,7.356826,1111
3048,7.696804,2119,6.4500527,916,7.507326,1203
3049,8.943095,2073,6.468473,2050,6.4856024,23
3050,6.3564487,1478,6.7391458,1645,6.7675433,-167
3051,6.942714,2471,6.3327436,2194,6.4125676,277
3052,6.20128,2379,6.3630366,2008,6.5097246,371
3053,7.0254884,1445,6.745429,1893,6.572279,-448
3054,5.901322,660,7.441081,1031,7.3271914,-371
3055,7.2492604,1592,6.6734905,2127,6.4479375,-535
3056,6.9051795,2426,6.3469343,1988,6.5217376,438
3057,6.919013,1603,6.663,2256,6.3733664,-653
3058,6.2410126,2722,6.233842,1812,6.6195717,910
3059,6.0808697,2437,6.3450685,2301,6.3417754,136
3060,7.952725,2456,6.337427,2088,6.4723544,368
3061,6.5001755,828,7.2187977,1448,6.948573,-620
3062,8.007005,1364,6.791496,2318,6.3379755,-954
3063,8.712198,1788,6.5829,2539,6.2345653,-751
3064,6.2138877,716,7.352059,1520,6.892086,-804
3065,7.877129,1719,6.6068945,2878,6.0265036,-1159
3066,6.271565,1522,6.712402,2206,6.407783,-684
3067,6.0619307,736,7.321476,1230,7.1257925,-494
3068,6.064442,673,7.406353,1070,7.292683,-397
3069,7.1701818,2211,6.419347,1936,6.5506945,275
3070,7.843148,1596,6.669599,1985,6.5232463,-389
3071,7.1430297,2548,6.29696,2588,6.2043104,-40
3072,7.0791464,2602,6.2768254,2698,6.141093,-96
3073,9.60206,1695,6.622926,2674,6.1581783,-979
3074,7.8827286,2583,6.282611,1664,6.7547874,919
3075,7.395882,1546,6.6966734,2677,6.154789,-1131
3076,7.9229956,2446,6.3405156,2065,6.4779296,381
3077,6.452102,2220,6.4144454,2040,6.489019,180
3078,6.0909257,651,7.451204,1095,7.2691336,-444
3079,8.07007,2394,6.3593407,2385,6.3055487,9
3080,6.019497,605,7.527581,980,7.415935,-375
3081,7.767004,1452,6.7435555,1653,6.761812,-201
3082,7.5448503,3252,6.049813,2369,6.312298,883
3083,8.073143,2458,6.3371096,2494,6.2549872,-36
3084,6.4933596,2707,6.2385273,1607,6.8074145,1100
3085,7.211478,1494,6.732556,2149,6.4381824,-655
3086,6.1185584,840,7.2013164,1346,7.0230594,-506
3087,7.567031,2321,6.382776,2355,6.319957,-34
3088,6.4223933,872,7.1639094,1117,7.2294903,-245
3089,7.480829,2463,6.335266,2035,6.491498,428
3090,7.9817157,1513,6.717905,2063,6.4783,-550
3091,7.7377863,1486,6.735627,1627,6.7844114,-141
3092,8.3019,2323,6.3822217,2883,6.0221987,-560
3093,7.2968807,2621,6.270392,2157,6.4340577,464
3094,8.507239,1423,6.7601533,1802,6.6340437,-379
3095,7.8256493,1124,6.934648,2449,6.283236,-1325
3096,6.1850204,664,7.4268475,1125,7.2184086,-461
3097,5.9207826,827,7.222502,1294,7.0684795,-467
3098,8.042871,1798,6.5802765,2444,6.286358,-646
3099,6.2061396,830,7.2173467,1261,7.1010323,-431
3100,6.73969,2239,6.4062495,1889,6.5775733,350
3101,7.2492604,1769,6.591629,2491,6.2565727,-722
3102,6.504317,2553,6.295991,2392,6.3031435,161
3103,7.7447276,2432,6.346362,2568,6.213566,-136
3104,7.35164,2358,6.368892,1930,6.5553775,428
3105,7.7698064,3216,6.057033,2085,6.4730053,1131
3106,7.291409,1360,6.7939973,1586,6.8222923,-226
3107,8.091515,1489,6.7341566,1708,6.721233,-219
3108,8.548214,1552,6.6918106,1751,6.689827,-199
3109,7.0218654,2598,6.2780356,2359,6.318378,239
3110,8.946921,1492,6.733338,3099,5.9152527,-1607
3111,7.5805397,984,7.0323725,2745,6.109394,-1761
3112,7.032031,2155,6.4349966,2105,6.4649806,50
3113,9.148742,2576,6.2861767,2500,6.2508693,76
3114,7.6232405,2459,6.337051,2111,6.45923,348
3115,7.627088,1812,6.5763907,2679,6.1533775,-867
3116,9.148742,1542,6.702579,1595,6.81297,-53
3117,7.7931743,1244,6.865521,1376,7.000375,-132
3118,7.045275,1128,6.9307966,1521,6.8920727,-393
3119,4.614392,4059,5.296424,3651,5.6176777,408
3120,4.7435203,1483,6.7367263,2166,6.4301805,-683
3121,6.443577,1954,6.5075264,1032,7.325978,922
3122,6.920457,1562,6.6855965,708,7.8025823,854
3123,7.454693,981,7.0355396,1011,7.3513546,-30
3124,9.09691,84,8.697528,114,8.621716,-30
3125,6.5684752,1510,6.718888,1412,6.967662,98
3126,3.6458914,4550,4.100094,4390,4.2407713,160
3127,3.8326824,4401,4.553108,4407,4.17868,-6
3128,3.4814858,4544,4.127402,4410,4.1759357,134
3129,3.632644,4541,4.1316113,4394,4.2200236,147
3130,4.5917583,4532,4.193238,4382,4.2586575,150
3131,4.6615415,4519,4.215317,4402,4.1946325,117
3132,4.1817737,4509,4.2558155,4417,4.1586123,92
3133,4.503069,4536,4.1752405,4434,4.0781994,102
3134,4.187086,4489,4.303392,4413,4.1678944,76
3135,8.259637,966,7.0495625,1047,7.3131547,-81
3136,6.052027,312,8.054261,1320,7.0456333,-1008
3137,7.258848,1060,6.975278,1178,7.1701946,-118
3138,7.50724,891,7.127783,1289,7.072151,-398
3139,6.7187395,1345,6.80543,1359,7.011321,-14
3140,7.017277,1025,7.013369,1435,6.9575033,-410
3141,7.160522,1343,6.807859,1331,7.0375166,12
3142,7.2284126,1378,6.7824197,1311,7.0576806,67
3143,6.847406,1544,6.70029,1168,7.186451,376
3144,7.3555613,1102,6.9467263,1213,7.1397047,-111
3145,7.12436,1383,6.7786317,1119,7.227796,264
3146,7.536107,1377,6.783089,1274,7.0901637,103
3147,6.9465375,1437,6.75423,1483,6.9268255,-46
3148,6.024982,848,7.185233,1682,6.741631,-834
3149,6.3123817,976,7.0390353,1273,7.091675,-297
3150,6.537452,961,7.053934,1279,7.087003,-318
3151,7.567031,1099,6.95139,1268,7.098151,-169
3152,7.551294,938,7.081403,1286,7.07495,-348
3153,7.4672456,1147,6.9224205,1270,7.093772,-123
3154,7.3555613,1460,6.7418146,1234,7.124854,226
3155,6.8236194,1320,6.82335,1108,7.249708,212
3156,7.442493,989,7.031826,1256,7.1049957,-267
3157,6.0690002,952,7.0641146,1210,7.14431,-258
3158,5.935879,888,7.134268,1223,7.1360216,-335
3159,7.3001623,932,7.092038,1107,7.25019,-175
3160,5.760425,1094,6.956017,1241,7.1176834,-147
3161,6.7956085,1311,6.8293386,1078,7.286656,233
3162,7.6757174,1351,6.8029075,1203,7.149121,148
3163,6.8629627,964,7.0530934,1185,7.1609144,-221
3164,7.0264106,1880,6.543111,1351,7.01711,529
3165,6.8236194,687,7.4012074,1259,7.104313,-572
3166,6.0903907,1485,6.7362485,1301,7.064086,184
3167,6.0413885,260,8.200625,1670,6.7466545,-1410
3168,6.0850754,1326,6.8178663,1200,7.150813,126
3169,6.626904,1129,6.9301276,1126,7.2159185,3
3170,6.966174,1939,6.5150485,1266,7.0991383,673
3171,7.3555613,1586,6.67526,1291,7.071723,295
3172,7.454693,1331,6.8149524,1318,7.047727,13
3173,7.850781,985,7.031826,1252,7.104996,-267
3174,6.478731,1393,6.7711773,1186,7.158632,207
3175,6.7009287,831,7.2168336,1191,7.1523466,-360
3176,5.723515,986,7.031826,1255,7.104996,-269
3177,7.5833597,987,7.031826,1253,7.104996,-266
3178,5.7985754,988,7.031826,1254,7.104996,-266
3179,5.3665214,3802,5.722162,1769,6.6666927,2033
3180,5.9207826,1036,7.0057993,829,7.6370125,207
